Restaurant,Reviewer,Review,Rating,Time,VADER_Score,Sentiment
The Fisherman's Wharf,Bharadwaja Pindiprolu,wonderful ambiance staff pleasant music food extraordinary good place hangout office family friend,5.0,2019-03-25 03:19:00,0.923,2
The Fisherman's Wharf,Dr.Mahesh Bapuram Reddy,best restaurant chill food surely mark chilly chicken sweet say drink order cocktail say wont applicable use ml told ordering fish good,4.0,2019-03-24 22:47:00,0.9601,2
The Fisherman's Wharf,Rajarshi,every time iwe visit place never fails amaze lipsmacking food service food taste keep spreading love warmth kitchen stomach,5.0,2019-03-24 21:54:00,0.8056,2
The Fisherman's Wharf,Abhimanyu Padmaraj,place paradise seafood lover especially give look feel west coast ambience something get hyderabad goan themed restaurant bar attached wide variety sea food typical dessert west coast slightly expensive totally worth money look feel take coast away city noise place friend family loved one good variety appetiser service friendly valet ample parking space visited place twice love food ambience,5.0,2019-03-24 15:45:00,0.9865,2
The Fisherman's Wharf,Vishnu Kaluvala,many recommendation yesterday couple drinksthe ambience purely reflecting typical goan bar say simply unique place city sit enjoy fresh air along lite music staff amazing thank specially mr dinesh mr rahul thanks suggestion food drink recommendation satisfied pallet belly hehehe quality food drink awesome service prompt thanks ashishzamirlalu naveen looked table cheer guyz people rocking dinesh rahul see yaaa next week,5.0,2019-03-24 09:56:00,0.979,2
The Fisherman's Wharf,Amrita Sinha,kiran shiraz sooper hostalways smiling toesgood recommendation food based tasteso big thumb thanks parijat accommodating u spot requested weekendthanks lot,5.0,2019-03-23 23:34:00,0.7946,2
The Fisherman's Wharf,Yashmita Hota,food ambience service beautiful dine place especially date live music soulful experience even without right playlist ambience sure set mood musical romantic evening music light youre interested good conversation mutton roghan boti kebab delectable meat perfectly cooked aromatic gravy goan prawn curry delight mocktails beautifully blended flavour place kid play area child overall perfect combination family place yet date night location would definitely go back another amazing experience,5.0,2019-03-22 23:28:00,0.9918,2
The Fisherman's Wharf,Ankita Bhardwaj Singh,good breezy sitting great food friendly staff place must try seafood lover goa themed restaurant make miss goa minute u enter gate goa km milestone must try cafreal chicken starter southern chicken phata poster nikla hero noodle blueberry cooler parking ample music loud entertaining lively service super quick seating ample comfortable served mr ashish dessert try goan delicacy bibinca layered cake visiting definitely yes thanks mr prajit team,4.0,2019-03-22 23:10:00,0.9905,2
The Fisherman's Wharf,Shishir,fisherman wharf used fav joint lived goa excellent food bevs moved hyderabad fmw followed happy goan restaurant min drive home beginning great place dine started getting local fish started getting stale fewer variety great year typical curry point ordered mutton xacuti kingfish richado fish firm overcooked richado overloaded sweetness mutton world heap curry leaveskadi pattakaria paku super high heatreminded rayala curry dindi godavari distt meat cooked extra affection took min chew like bubblegum really thank ordering fisherman wharf disappointment,1.0,2019-03-19 22:30:00,0.9863,0
The Fisherman's Wharf,Tulasiram Ram,nice ambience live band visited family delicious food nice cocktail enjoyment time nice sea food verites like fish starter spice indian main course service nice ashish komal zamirthe cocktail taste good boozy happily enjoyed family,5.0,2019-03-18 17:28:00,0.9831,2
The Fisherman's Wharf,Nilesh Rana,serendipitous encounter place friday night driving along financial district road enjoy cool breeze post day shitload work entered place mesmerized beachvibes radiating place already full pm couldnt resist taking walk absorbing mood thereafter decided wait min already head heel food drink commensurate hype totally satiated bud would definitely recommend place want get reminiscent one goa trip,5.0,2019-03-17 12:01:00,0.875,2
The Fisherman's Wharf,Surya Sharma,went place friend ambience really nice staff polite n friendly good time food really nice,5.0,2019-03-17 04:02:00,0.937,2
The Fisherman's Wharf,Shon Thomas Ninan,surprisingly well versed ambience place massive getawayfromcity feel serve wonderfully cooked seafoodsgoan focused tad bit coastal flavoured along choice alcoholic non alcoholic beverage would recommend book table hand variety sit out choose would highly recommend place youre seafood lover,4.0,2019-03-17 01:01:00,0.9595,2
The Fisherman's Wharf,Sivayya Naidu,visited family wonderful ambiemce live band nice food service ranvir teja kiran mukul friendly smily thank guy vist sure,5.0,2019-03-15 23:22:00,0.926,2
The Fisherman's Wharf,Anuradha,perfect date night beautiful place great food amazing cocktail especially raspberry liits great option vegetarian non vegetarian order anything menu assure great set back service really slow place order one go,4.0,2019-03-15 16:50:00,0.9817,2
The Fisherman's Wharf,Shiva Kumar,place lunch loved ambiance resembles goa person love sea food attracted place,4.0,2019-03-15 14:08:00,0.886,2
The Fisherman's Wharf,Neha Singh,love ambience food mouthwatering think dont like coastal food go trust food get time crave sea food crowd nice peaceful place friend family go,5.0,2019-03-15 13:30:00,0.9606,2
The Fisherman's Wharf,Soumyajeet Bharadwaj,sea food craving close eye reach place hyderabad wide spread variety sea food cant pen coz visit always love thing crab crab must try speciality restaurant goan preparation made recheado masalawould rate best eating look like feeding blood hand mouth would look bloodied thats fun ambience awesome staff good feel homely love restaurant anything everything,5.0,2019-03-12 23:16:00,0.9788,2
The Fisherman's Wharf,Prasun Gokhlani,must visit sea food lover brings goa hyderabad would love see seating arrangement open area great food lovely ambience must visit dont miss simple yet amazing fish curry rice,4.0,2019-03-12 17:12:00,0.9695,2
The Fisherman's Wharf,Sohan Dudala,ambience really good lot space laid back ambience mist spray perfect lazy sunday lunch coming food recommend trying goan cuisine didnt feel buffet special ala carte real good sea devil starter stand prawn wrapped beacon perfectly grilled butter garlic crab good although slightly expensive side goan chicken curry well made taste good plain steamed rice chicken vindalho looking spicy chicken xacuti want something less hot,5.0,2019-03-11 13:38:00,0.9704,2
The Fisherman's Wharf,Farheen Dairkee,great ambience great food would recommend pan seared fish little outside city rooftop seating make,5.0,2019-03-11 12:04:00,0.7304,2
The Fisherman's Wharf,Aashima Bhootna,visited place saturday evening stuffed crab fish starter chicken goan style spicystuffed chicken drink bull frog drink strong tasted good went sea food one crab available big one ambience nice didnt liked food much place expensive also overall happening place,3.0,2019-03-10 20:57:00,0.7696,1
The Fisherman's Wharf,Yugank Pant,place great ambience good food pay experience great rear would love visit place soon,4.0,2019-03-10 15:06:00,0.9423,2
eat.fit,Pournima Gupte,ordered gobi methi paratha ok good oily much taste tasted like reheated paratha fresh,3.0,2019-05-25 10:24:00,0.0854,1
eat.fit,Manish Aggarwal,food good leaking plate quantity less compared expected rice well thali missing,3.0,2019-05-24 20:43:00,0.2023,1
eat.fit,Srishti M,intially yesthe food really good maintaining quality standard food wellwhich rare indian restaurant nowadays dont see happening thesetoday found hair fit thaliwhich show much hygienic apart many time seen miss cutlery item mostly order fit thali know well consist one time many time item missing,3.0,2019-05-23 20:45:00,0.7935,1
eat.fit,Basheer Shaik,hyderabad worst ugliest biryani yesterday restaurant eat fit worst restaurant people allowing zomato people quick destination delivery point hr late received biryani eat fit disguised biryani eatfit alaasss horrible biryani ate hyderabad,1.0,2019-05-23 14:50:00,-0.9377,0
eat.fit,Kirthi Kirthi,good quality guyseven packaging extraordinarybut chicken curry good came liquid less tasteso quality quantity wise thumsupbut improve taste,4.0,2019-05-22 17:10:00,0.9079,2
eat.fit,Bharath Kumar,thank much excellent foodit tasted great price quality everything good ordered via zomato online app delivery package also greatif way packaging environment friendly would great,4.0,2019-05-21 13:18:00,0.9673,2
eat.fit,Priyank Sharma,order ordered rajma rice received cold badly smelly rotten food completely disappointed zomato even helpful resolve,4.0,2019-05-19 22:37:00,-0.8939,2
eat.fit,Gaurav,last time ordered foodtofu keema wrap dal makhni parathe delivered spoiled food wrap literally smelling sour parathe like prepared morning sent u dinner always order restaurant since first time wanted ignore still putting review management introspect figure process fault delivery fault manual one,1.0,2019-05-19 14:52:00,-0.7684,0
